"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 9/ 25/ 26 (C),715.46,129.80,77.82,84.46,-191.85,3.30"
" 9/ 25/ 27 (C),1068.17,-97.28,-112.44,-154.26,143.19,3.30"
" 9/ 25/ 28 (C),607.79,-129.04,84.66,93.14,190.18,3.30"
" 9/ 25/ 29 (C),1124.80,98.04,-105.60,-145.57,-144.86,3.30"
" 9/ 25/ 30 (C),689.94,98.04,84.66,93.14,-144.86,3.30"
" 9/ 25/ 31 (C),1042.65,-129.04,-105.60,-145.57,190.18,3.30"
" 9/ 25/ 32 (C),766.10,-44.51,28.26,22.31,65.37,3.30"
" 9/ 25/ 33 (C),1003.74,59.86,-59.19,-87.41,-88.63,3.30"
" 9/ 25/ 34 (C),803.86,59.86,28.26,22.31,-88.63,3.30"
" 9/ 25/ 35 (C),965.98,-44.51,-59.19,-87.41,65.37,3.30"
" 9/ 25/ 36 (C),754.37,-59.11,31.41,26.30,86.96,3.30"
" 9/ 25/ 37 (C),992.01,45.27,-56.04,-83.42,-67.03,3.30"
" 9/ 25/ 38 (C),792.13,45.27,31.41,26.30,-67.03,3.30"
" 9/ 25/ 39 (C),954.25,-59.11,-56.04,-83.42,86.96,3.30"
" 9/ 25/ 40 (C),874.69,0.38,-13.89,-30.55,-0.84,3.30"
" 10/ 10/ 22 (C),1697.75,0.54,1.29,-1.42,0.60,3.30"
" 10/ 10/ 23 (C),2672.60,0.87,2.09,-2.29,0.96,3.30"
" 10/ 10/ 24 (C),1654.74,-107.75,115.47,-213.77,-196.97,3.30"
" 10/ 10/ 25 (C),1669.17,119.33,-121.39,226.65,217.33,3.30"
" 10/ 10/ 26 (C),1736.89,119.33,115.47,-213.77,217.33,3.30"
" 10/ 10/ 27 (C),1587.02,-107.75,-121.39,226.65,-196.97,3.30"
" 10/ 10/ 28 (C),1653.25,-118.27,123.90,-229.41,-216.18,3.30"
" 10/ 10/ 29 (C),1667.68,108.80,-112.96,211.01,198.13,3.30"
" 10/ 10/ 30 (C),1735.40,108.80,123.90,-229.41,198.13,3.30"
" 10/ 10/ 31 (C),1585.53,-118.27,-112.96,211.01,-216.18,3.30"
" 10/ 10/ 32 (C),1658.23,-49.24,53.75,-99.00,-90.22,3.30"
" 10/ 10/ 33 (C),1664.87,55.13,-55.12,103.43,100.21,3.30"
" 10/ 10/ 34 (C),1695.99,55.13,53.75,-99.00,100.21,3.30"
" 10/ 10/ 35 (C),1627.11,-49.24,-55.12,103.43,-90.22,3.30"
" 10/ 10/ 36 (C),1657.55,-54.08,57.63,-106.19,-99.05,3.30"
" 10/ 10/ 37 (C),1664.19,50.29,-51.24,96.24,91.38,3.30"
" 10/ 10/ 38 (C),1695.31,50.29,57.63,-106.19,91.38,3.30"
" 10/ 10/ 39 (C),1626.43,-54.08,-51.24,96.24,-99.05,3.30"
" 10/ 10/ 40 (C),1651.97,0.53,1.26,-1.38,0.58,3.30"
" 10/ 26/ 22 (C),1684.80,0.54,1.29,2.85,-1.20,3.30"
" 10/ 26/ 23 (C),2655.11,0.87,2.09,4.59,-1.92,3.30"
" 10/ 26/ 24 (C),1641.79,-107.75,115.47,167.27,158.60,3.30"
" 10/ 26/ 25 (C),1656.22,119.33,-121.39,-173.95,-176.44,3.30"
" 10/ 26/ 26 (C),1723.94,119.33,115.47,167.27,-176.44,3.30"
" 10/ 26/ 27 (C),1574.07,-107.75,-121.39,-173.95,158.60,3.30"
" 10/ 26/ 28 (C),1640.29,-118.27,123.90,179.47,174.13,3.30"
" 10/ 26/ 29 (C),1654.73,108.80,-112.96,-161.75,-160.92,3.30"
" 10/ 26/ 30 (C),1722.44,108.80,123.90,179.47,-160.92,3.30"
" 10/ 26/ 31 (C),1572.58,-118.27,-112.96,-161.75,174.13,3.30"
" 10/ 26/ 32 (C),1645.28,-49.24,53.75,78.37,72.27,3.30"
" 10/ 26/ 33 (C),1651.92,55.13,-55.12,-78.46,-81.72,3.30"
" 10/ 26/ 34 (C),1683.04,55.13,53.75,78.37,-81.72,3.30"
" 10/ 26/ 35 (C),1614.16,-49.24,-55.12,-78.46,72.27,3.30"
" 10/ 26/ 36 (C),1644.60,-54.08,57.63,83.98,79.41,3.30"
" 10/ 26/ 37 (C),1651.23,50.29,-51.24,-72.85,-74.59,3.30"
" 10/ 26/ 38 (C),1682.36,50.29,57.63,83.98,-74.59,3.30"
" 10/ 26/ 39 (C),1613.47,-54.08,-51.24,-72.85,79.41,3.30"
" 10/ 26/ 40 (C),1639.02,0.53,1.26,2.77,-1.16,3.30"
" 11/ 11/ 22 (C),1697.75,0.54,-1.29,1.42,0.60,3.30"
" 11/ 11/ 23 (C),2672.60,0.87,-2.09,2.29,0.96,3.30"
" 11/ 11/ 24 (C),1585.53,-118.27,112.96,-211.01,-216.18,3.30"
" 11/ 11/ 25 (C),1735.40,108.80,-123.90,229.41,198.13,3.30"
" 11/ 11/ 26 (C),1667.68,108.80,112.96,-211.01,198.13,3.30"
" 11/ 11/ 27 (C),1653.25,-118.27,-123.90,229.41,-216.18,3.30"
" 11/ 11/ 28 (C),1587.02,-107.75,121.39,-226.65,-196.97,3.30"
" 11/ 11/ 29 (C),1736.89,119.33,-115.47,213.77,217.33,3.30"
" 11/ 11/ 30 (C),1669.17,119.33,121.39,-226.65,217.33,3.30"
" 11/ 11/ 31 (C),1654.74,-107.75,-115.47,213.77,-196.97,3.30"
" 11/ 11/ 32 (C),1626.43,-54.08,51.24,-96.24,-99.05,3.30"
" 11/ 11/ 33 (C),1695.31,50.29,-57.63,106.19,91.38,3.30"
" 11/ 11/ 34 (C),1664.19,50.29,51.24,-96.24,91.38,3.30"
" 11/ 11/ 35 (C),1657.55,-54.08,-57.63,106.19,-99.05,3.30"
" 11/ 11/ 36 (C),1627.11,-49.24,55.12,-103.43,-90.22,3.30"
" 11/ 11/ 37 (C),1695.99,55.13,-53.75,99.00,100.21,3.30"
" 11/ 11/ 38 (C),1664.87,55.13,55.12,-103.43,100.21,3.30"
" 11/ 11/ 39 (C),1658.23,-49.24,-53.75,99.00,-90.22,3.30"
" 11/ 11/ 40 (C),1651.97,0.53,-1.26,1.38,0.58,3.30"
" 11/ 27/ 22 (C),1684.80,0.54,-1.29,-2.85,-1.20,3.30"
" 11/ 27/ 23 (C),2655.11,0.87,-2.09,-4.59,-1.92,3.30"
" 11/ 27/ 24 (C),1572.58,-118.27,112.96,161.75,174.13,3.30"
" 11/ 27/ 25 (C),1722.44,108.80,-123.90,-179.47,-160.92,3.30"
" 11/ 27/ 26 (C),1654.73,108.80,112.96,161.75,-160.92,3.30"
" 11/ 27/ 27 (C),1640.29,-118.27,-123.90,-179.47,174.13,3.30"
" 11/ 27/ 28 (C),1574.07,-107.75,121.39,173.95,158.60,3.30"
" 11/ 27/ 29 (C),1723.94,119.33,-115.47,-167.27,-176.44,3.30"
" 11/ 27/ 30 (C),1656.22,119.33,121.39,173.95,-176.44,3.30"
" 11/ 27/ 31 (C),1641.79,-107.75,-115.47,-167.27,158.60,3.30"
" 11/ 27/ 32 (C),1613.47,-54.08,51.24,72.85,79.41,3.30"
" 11/ 27/ 33 (C),1682.36,50.29,-57.63,-83.98,-74.59,3.30"
" 11/ 27/ 34 (C),1651.23,50.29,51.24,72.85,-74.59,3.30"
" 11/ 27/ 35 (C),1644.60,-54.08,-57.63,-83.98,79.41,3.30"
" 11/ 27/ 36 (C),1614.16,-49.24,55.12,78.46,72.27,3.30"
" 11/ 27/ 37 (C),1683.04,55.13,-53.75,-78.37,-81.72,3.30"
" 11/ 27/ 38 (C),1651.92,55.13,55.12,78.46,-81.72,3.30"
" 11/ 27/ 39 (C),1645.28,-49.24,-53.75,-78.37,72.27,3.30"
" 11/ 27/ 40 (C),1639.02,0.53,-1.26,-2.77,-1.16,3.30"
" 12/ 12/ 22 (C),909.68,0.39,14.30,-15.73,0.43,3.30"
" 12/ 12/ 23 (C),1411.59,0.61,23.03,-25.33,0.67,3.30"
" 12/ 12/ 24 (C),1055.60,-129.04,105.60,-202.92,-235.65,3.30"
" 12/ 12/ 25 (C),702.89,98.04,-84.66,186.24,178.66,3.30"
" 12/ 12/ 26 (C),1137.75,98.04,105.60,-202.92,178.66,3.30"
" 12/ 12/ 27 (C),620.74,-129.04,-84.66,186.24,-235.65,3.30"
" 12/ 12/ 28 (C),1081.12,-97.28,112.44,-216.80,-177.83,3.30"
" 12/ 12/ 29 (C),728.41,129.80,-77.82,172.36,236.48,3.30"
" 12/ 12/ 30 (C),1163.27,129.80,112.44,-216.80,236.48,3.30"
" 12/ 12/ 31 (C),646.26,-97.28,-77.82,172.36,-177.83,3.30"
" 12/ 12/ 32 (C),967.20,-59.11,56.04,-101.52,-108.09,3.30"
" 12/ 12/ 33 (C),805.08,45.27,-31.41,77.35,82.34,3.30"
" 12/ 12/ 34 (C),1004.96,45.27,56.04,-101.52,82.34,3.30"
" 12/ 12/ 35 (C),767.32,-59.11,-31.41,77.35,-108.09,3.30"
" 12/ 12/ 36 (C),978.93,-44.51,59.19,-107.90,-81.51,3.30"
" 12/ 12/ 37 (C),816.81,59.86,-28.26,70.97,108.92,3.30"
" 12/ 12/ 38 (C),1016.69,59.86,59.19,-107.90,108.92,3.30"
" 12/ 12/ 39 (C),779.05,-44.51,-28.26,70.97,-81.51,3.30"
" 12/ 12/ 40 (C),887.64,0.38,13.89,-15.27,0.42,3.30"
" 12/ 28/ 22 (C),896.73,0.39,14.30,31.46,-0.86,3.30"
" 12/ 28/ 23 (C),1394.11,0.61,23.03,50.66,-1.35,3.30"
" 12/ 28/ 24 (C),1042.65,-129.04,105.60,145.57,190.18,3.30"
" 12/ 28/ 25 (C),689.94,98.04,-84.66,-93.14,-144.86,3.30"
" 12/ 28/ 26 (C),1124.80,98.04,105.60,145.57,-144.86,3.30"
" 12/ 28/ 27 (C),607.79,-129.04,-84.66,-93.14,190.18,3.30"
" 12/ 28/ 28 (C),1068.17,-97.28,112.44,154.26,143.19,3.30"
" 12/ 28/ 29 (C),715.46,129.80,-77.82,-84.46,-191.85,3.30"
" 12/ 28/ 30 (C),1150.32,129.80,112.44,154.26,-191.85,3.30"
" 12/ 28/ 31 (C),633.31,-97.28,-77.82,-84.46,143.19,3.30"
" 12/ 28/ 32 (C),954.25,-59.11,56.04,83.42,86.96,3.30"
" 12/ 28/ 33 (C),792.13,45.27,-31.41,-26.30,-67.03,3.30"
" 12/ 28/ 34 (C),992.01,45.27,56.04,83.42,-67.03,3.30"
" 12/ 28/ 35 (C),754.37,-59.11,-31.41,-26.30,86.96,3.30"
" 12/ 28/ 36 (C),965.98,-44.51,59.19,87.41,65.37,3.30"
" 12/ 28/ 37 (C),803.86,59.86,-28.26,-22.31,-88.63,3.30"
" 12/ 28/ 38 (C),1003.74,59.86,59.19,87.41,-88.63,3.30"
" 12/ 28/ 39 (C),766.10,-44.51,-28.26,-22.31,65.37,3.30"
" 12/ 28/ 40 (C),874.69,0.38,13.89,30.55,-0.84,3.30"
" 13/ 13/ 22 (C),507.46,-5.25,-8.62,9.49,-5.77,3.30"
" 13/ 13/ 23 (C),774.94,-8.27,-13.66,15.03,-9.10,3.30"
" 13/ 13/ 24 (C),521.37,-84.01,76.24,-164.27,-163.23,3.30"
" 13/ 13/ 25 (C),450.66,99.80,-114.02,224.90,203.48,3.30"
" 13/ 13/ 26 (C),15.79,99.80,76.24,-164.27,203.48,3.30"
" 13/ 13/ 27 (C),956.24,-84.01,-114.02,224.90,-163.23,3.30"
" 13/ 13/ 28 (C),546.90,-110.03,97.22,-206.41,-214.74,3.30"
" 13/ 13/ 29 (C),476.18,73.77,-93.05,182.75,151.97,3.30"
" 13/ 13/ 30 (C),41.32,73.77,97.22,-206.41,151.97,3.30"
" 13/ 13/ 31 (C),981.76,-110.03,-93.05,182.75,-214.74,3.30"
" 13/ 13/ 32 (C),509.16,-41.38,30.50,-70.51,-78.07,3.30"
" 13/ 13/ 33 (C),476.66,43.10,-56.95,108.36,90.48,3.30"
" 13/ 13/ 34 (C),276.78,43.10,30.50,-70.51,90.48,3.30"
" 13/ 13/ 35 (C),709.04,-41.38,-56.95,108.36,-78.07,3.30"
" 13/ 13/ 36 (C),520.90,-53.34,40.14,-89.88,-101.74,3.30"
" 13/ 13/ 37 (C),488.39,31.14,-47.31,88.99,66.81,3.30"
" 13/ 13/ 38 (C),288.51,31.14,40.14,-89.88,66.81,3.30"
" 13/ 13/ 39 (C),720.77,-53.34,-47.31,88.99,-101.74,3.30"
" 13/ 13/ 40 (C),496.68,-5.12,-8.40,9.24,-5.63,3.30"
" 13/ 29/ 22 (C),494.50,-5.25,-8.62,-18.97,11.55,3.30"
" 13/ 29/ 23 (C),757.45,-8.27,-13.66,-30.06,18.20,3.30"
" 13/ 29/ 24 (C),508.42,-84.01,76.24,87.34,113.99,3.30"
" 13/ 29/ 25 (C),437.70,99.80,-114.02,-151.38,-125.85,3.30"
" 13/ 29/ 26 (C),2.84,99.80,76.24,87.34,-125.85,3.30"
" 13/ 29/ 27 (C),943.28,-84.01,-114.02,-151.38,113.99,3.30"
" 13/ 29/ 28 (C),533.95,-110.03,97.22,114.41,148.37,3.30"
" 13/ 29/ 29 (C),463.23,73.77,-93.05,-124.31,-91.47,3.30"
" 13/ 29/ 30 (C),28.37,73.77,97.22,114.41,-91.47,3.30"
" 13/ 29/ 31 (C),968.81,-110.03,-93.05,-124.31,148.37,3.30"
" 13/ 29/ 32 (C),496.21,-41.38,30.50,30.15,58.48,3.30"
" 13/ 29/ 33 (C),463.71,43.10,-56.95,-79.57,-51.76,3.30"
" 13/ 29/ 34 (C),263.83,43.10,30.50,30.15,-51.76,3.30"
" 13/ 29/ 35 (C),696.09,-41.38,-56.95,-79.57,58.48,3.30"
" 13/ 29/ 36 (C),507.94,-53.34,40.14,42.60,74.28,3.30"
" 13/ 29/ 37 (C),475.44,31.14,-47.31,-67.13,-35.96,3.30"
" 13/ 29/ 38 (C),275.56,31.14,40.14,42.60,-35.96,3.30"
" 13/ 29/ 39 (C),707.82,-53.34,-47.31,-67.13,74.28,3.30"
" 13/ 29/ 40 (C),483.73,-5.12,-8.40,-18.48,11.25,3.30"
" 14/ 14/ 22 (C),941.51,-8.73,0.85,-0.94,-9.61,3.30"
" 14/ 14/ 23 (C),1459.42,-14.02,1.35,-1.49,-15.42,3.30"
" 14/ 14/ 24 (C),1195.16,-96.12,106.49,-197.54,-184.19,3.30"
" 14/ 14/ 25 (C),621.87,87.68,-130.37,242.88,182.52,3.30"
" 14/ 14/ 26 (C),689.58,87.68,106.49,-197.54,182.52,3.30"
" 14/ 14/ 27 (C),1127.45,-96.12,-130.37,242.88,-184.19,3.30"
" 14/ 14/ 28 (C),1224.95,-104.66,132.03,-244.70,-201.20,3.30"
" 14/ 14/ 29 (C),651.66,79.15,-104.83,195.71,165.51,3.30"
" 14/ 14/ 30 (C),719.37,79.15,132.03,-244.70,165.51,3.30"
" 14/ 14/ 31 (C),1157.24,-104.66,-104.83,195.71,-201.20,3.30"
" 14/ 14/ 32 (C),1048.32,-48.77,49.39,-91.29,-89.70,3.30"
" 14/ 14/ 33 (C),784.81,35.71,-59.48,111.14,78.85,3.30"
" 14/ 14/ 34 (C),815.93,35.71,49.39,-91.29,78.85,3.30"
" 14/ 14/ 35 (C),1017.19,-48.77,-59.48,111.14,-89.70,3.30"
" 14/ 14/ 36 (C),1062.01,-52.69,61.13,-112.97,-97.52,3.30"
" 14/ 14/ 37 (C),798.50,31.79,-47.73,89.46,71.03,3.30"
" 14/ 14/ 38 (C),829.63,31.79,61.13,-112.97,71.03,3.30"
" 14/ 14/ 39 (C),1030.89,-52.69,-47.73,89.46,-97.52,3.30"
" 14/ 14/ 40 (C),918.86,-8.48,0.83,-0.91,-9.33,3.30"
" 14/ 30/ 22 (C),928.56,-8.73,0.85,1.88,19.21,3.30"
" 14/ 30/ 23 (C),1441.93,-14.02,1.35,2.98,30.85,3.30"
" 14/ 30/ 24 (C),1182.21,-96.12,106.49,153.87,133.03,3.30"
" 14/ 30/ 25 (C),608.92,87.68,-130.37,-187.35,-106.82,3.30"
" 14/ 30/ 26 (C),676.63,87.68,106.49,153.87,-106.82,3.30"
" 14/ 30/ 27 (C),1114.50,-96.12,-130.37,-187.35,133.03,3.30"
" 14/ 30/ 28 (C),1212.00,-104.66,132.03,191.00,144.17,3.30"
" 14/ 30/ 29 (C),638.70,79.15,-104.83,-150.22,-95.67,3.30"
" 14/ 30/ 30 (C),706.42,79.15,132.03,191.00,-95.67,3.30"
" 14/ 30/ 31 (C),1144.29,-104.66,-104.83,-150.22,144.17,3.30"
" 14/ 30/ 32 (C),1035.37,-48.77,49.39,71.71,71.24,3.30"
" 14/ 30/ 33 (C),771.86,35.71,-59.48,-85.13,-39.01,3.30"
" 14/ 30/ 34 (C),802.98,35.71,49.39,71.71,-39.01,3.30"
" 14/ 30/ 35 (C),1004.24,-48.77,-59.48,-85.13,71.24,3.30"
" 14/ 30/ 36 (C),1049.06,-52.69,61.13,88.78,76.36,3.30"
" 14/ 30/ 37 (C),785.55,31.79,-47.73,-68.06,-33.88,3.30"
" 14/ 30/ 38 (C),816.67,31.79,61.13,88.78,-33.88,3.30"
" 14/ 30/ 39 (C),1017.93,-52.69,-47.73,-68.06,76.36,3.30"
" 14/ 30/ 40 (C),905.91,-8.48,0.83,1.83,18.67,3.30"
" 15/ 15/ 22 (C),941.51,-8.73,-0.85,0.94,-9.61,3.30"
" 15/ 15/ 23 (C),1459.42,-14.02,-1.35,1.49,-15.42,3.30"
" 15/ 15/ 24 (C),1157.24,-104.66,104.83,-195.71,-201.20,3.30"
" 15/ 15/ 25 (C),719.37,79.15,-132.03,244.70,165.51,3.30"
" 15/ 15/ 26 (C),651.66,79.15,104.83,-195.71,165.51,3.30"
" 15/ 15/ 27 (C),1224.95,-104.66,-132.03,244.70,-201.20,3.30"
" 15/ 15/ 28 (C),1127.45,-96.12,130.37,-242.88,-184.19,3.30"
" 15/ 15/ 29 (C),689.58,87.68,-106.49,197.54,182.52,3.30"
" 15/ 15/ 30 (C),621.87,87.68,130.37,-242.88,182.52,3.30"
" 15/ 15/ 31 (C),1195.16,-96.12,-106.49,197.54,-184.19,3.30"
" 15/ 15/ 32 (C),1030.89,-52.69,47.73,-89.46,-97.52,3.30"
" 15/ 15/ 33 (C),829.63,31.79,-61.13,112.97,71.03,3.30"
" 15/ 15/ 34 (C),798.50,31.79,47.73,-89.46,71.03,3.30"
" 15/ 15/ 35 (C),1062.01,-52.69,-61.13,112.97,-97.52,3.30"
" 15/ 15/ 36 (C),1017.19,-48.77,59.48,-111.14,-89.70,3.30"
" 15/ 15/ 37 (C),815.93,35.71,-49.39,91.29,78.85,3.30"
" 15/ 15/ 38 (C),784.81,35.71,59.48,-111.14,78.85,3.30"
" 15/ 15/ 39 (C),1048.32,-48.77,-49.39,91.29,-89.70,3.30"
" 15/ 15/ 40 (C),918.86,-8.48,-0.83,0.91,-9.33,3.30"
" 15/ 31/ 22 (C),928.56,-8.73,-0.85,-1.88,19.21,3.30"
" 15/ 31/ 23 (C),1441.93,-14.02,-1.35,-2.98,30.85,3.30"
" 15/ 31/ 24 (C),1144.29,-104.66,104.83,150.22,144.17,3.30"
" 15/ 31/ 25 (C),706.42,79.15,-132.03,-191.00,-95.67,3.30"
" 15/ 31/ 26 (C),638.70,79.15,104.83,150.22,-95.67,3.30"
" 15/ 31/ 27 (C),1212.00,-104.66,-132.03,-191.00,144.17,3.30"
" 15/ 31/ 28 (C),1114.50,-96.12,130.37,187.35,133.03,3.30"
" 15/ 31/ 29 (C),676.63,87.68,-106.49,-153.87,-106.82,3.30"
" 15/ 31/ 30 (C),608.92,87.68,130.37,187.35,-106.82,3.30"
" 15/ 31/ 31 (C),1182.21,-96.12,-106.49,-153.87,133.03,3.30"
" 15/ 31/ 32 (C),1017.93,-52.69,47.73,68.06,76.36,3.30"
" 15/ 31/ 33 (C),816.67,31.79,-61.13,-88.78,-33.88,3.30"
" 15/ 31/ 34 (C),785.55,31.79,47.73,68.06,-33.88,3.30"
" 15/ 31/ 35 (C),1049.06,-52.69,-61.13,-88.78,76.36,3.30"
" 15/ 31/ 36 (C),1004.24,-48.77,59.48,85.13,71.24,3.30"
" 15/ 31/ 37 (C),802.98,35.71,-49.39,-71.71,-39.01,3.30"
" 15/ 31/ 38 (C),771.86,35.71,59.48,85.13,-39.01,3.30"
" 15/ 31/ 39 (C),1035.37,-48.77,-49.39,-71.71,71.24,3.30"
" 15/ 31/ 40 (C),905.91,-8.48,-0.83,-1.83,18.67,3.30"
" 16/ 16/ 22 (C),507.46,-5.25,8.62,-9.49,-5.77,3.30"
" 16/ 16/ 23 (C),774.94,-8.27,13.66,-15.03,-9.10,3.30"
" 16/ 16/ 24 (C),981.76,-110.03,93.05,-182.75,-214.74,3.30"
" 16/ 16/ 25 (C),41.32,73.77,-97.22,206.41,151.97,3.30"
" 16/ 16/ 26 (C),476.18,73.77,93.05,-182.75,151.97,3.30"
" 16/ 16/ 27 (C),546.90,-110.03,-97.22,206.41,-214.74,3.30"
" 16/ 16/ 28 (C),956.24,-84.01,114.02,-224.90,-163.23,3.30"
" 16/ 16/ 29 (C),15.79,99.80,-76.24,164.27,203.48,3.30"
" 16/ 16/ 30 (C),450.66,99.80,114.02,-224.90,203.48,3.30"
" 16/ 16/ 31 (C),521.37,-84.01,-76.24,164.27,-163.23,3.30"
" 16/ 16/ 32 (C),720.77,-53.34,47.31,-88.99,-101.74,3.30"
" 16/ 16/ 33 (C),288.51,31.14,-40.14,89.88,66.81,3.30"
" 16/ 16/ 34 (C),488.39,31.14,47.31,-88.99,66.81,3.30"
" 16/ 16/ 35 (C),520.90,-53.34,-40.14,89.88,-101.74,3.30"
" 16/ 16/ 36 (C),709.04,-41.38,56.95,-108.36,-78.07,3.30"
" 16/ 16/ 37 (C),276.78,43.10,-30.50,70.51,90.48,3.30"
" 16/ 16/ 38 (C),476.66,43.10,56.95,-108.36,90.48,3.30"
" 16/ 16/ 39 (C),509.16,-41.38,-30.50,70.51,-78.07,3.30"
" 16/ 16/ 40 (C),496.68,-5.12,8.40,-9.24,-5.63,3.30"
" 16/ 32/ 22 (C),494.50,-5.25,8.62,18.97,11.55,3.30"
" 16/ 32/ 23 (C),757.45,-8.27,13.66,30.06,18.20,3.30"
" 16/ 32/ 24 (C),968.81,-110.03,93.05,124.31,148.37,3.30"
" 16/ 32/ 25 (C),28.37,73.77,-97.22,-114.41,-91.47,3.30"
" 16/ 32/ 26 (C),463.23,73.77,93.05,124.31,-91.47,3.30"
" 16/ 32/ 27 (C),533.95,-110.03,-97.22,-114.41,148.37,3.30"
" 16/ 32/ 28 (C),943.28,-84.01,114.02,151.38,113.99,3.30"
" 16/ 32/ 29 (C),2.84,99.80,-76.24,-87.34,-125.85,3.30"
" 16/ 32/ 30 (C),437.70,99.80,114.02,151.38,-125.85,3.30"
" 16/ 32/ 31 (C),508.42,-84.01,-76.24,-87.34,113.99,3.30"
" 16/ 32/ 32 (C),707.82,-53.34,47.31,67.13,74.28,3.30"
" 16/ 32/ 33 (C),275.56,31.14,-40.14,-42.60,-35.96,3.30"
" 16/ 32/ 34 (C),475.44,31.14,47.31,67.13,-35.96,3.30"
" 16/ 32/ 35 (C),507.94,-53.34,-40.14,-42.60,74.28,3.30"
" 16/ 32/ 36 (C),696.09,-41.38,56.95,79.57,58.48,3.30"
" 16/ 32/ 37 (C),263.83,43.10,-30.50,-30.15,-51.76,3.30"
" 16/ 32/ 38 (C),463.71,43.10,56.95,79.57,-51.76,3.30"
" 16/ 32/ 39 (C),496.21,-41.38,-30.50,-30.15,58.48,3.30"
" 16/ 32/ 40 (C),483.73,-5.12,8.40,18.48,11.25,3.30"
" 17/ 17/ 22 (C),406.01,13.25,-21.22,30.99,19.17,2.80"
" 17/ 17/ 23 (C),619.01,20.89,-33.62,49.09,30.22,2.80"
" 17/ 17/ 24 (C),82.93,-46.27,58.35,-73.67,-59.36,2.80"
" 17/ 17/ 25 (C),733.49,92.60,-84.25,113.79,123.99,2.80"
" 17/ 17/ 26 (C),431.50,92.60,58.35,-73.67,123.99,2.80"
" 17/ 17/ 27 (C),384.91,-46.27,-84.25,113.79,-59.36,2.80"
" 17/ 17/ 28 (C),65.35,-66.77,42.90,-53.41,-86.61,2.80"
" 17/ 17/ 29 (C),715.91,72.11,-99.70,134.04,96.75,2.80"
" 17/ 17/ 30 (C),413.93,72.11,42.90,-53.41,96.75,2.80"
" 17/ 17/ 31 (C),367.33,-66.77,-99.70,134.04,-86.61,2.80"
" 17/ 17/ 32 (C),253.95,-14.29,15.65,-17.55,-17.18,2.80"
" 17/ 17/ 33 (C),552.97,49.54,-49.89,68.61,67.09,2.80"
" 17/ 17/ 34 (C),414.17,49.54,15.65,-17.55,67.09,2.80"
" 17/ 17/ 35 (C),392.75,-14.29,-49.89,68.61,-17.18,2.80"
" 17/ 17/ 36 (C),245.87,-23.71,8.55,-8.24,-29.71,2.80"
" 17/ 17/ 37 (C),544.89,40.12,-56.99,77.92,54.57,2.80"
" 17/ 17/ 38 (C),406.09,40.12,8.55,-8.24,54.57,2.80"
" 17/ 17/ 39 (C),384.67,-23.71,-56.99,77.92,-29.71,2.80"
" 17/ 17/ 40 (C),397.33,12.91,-20.67,30.18,18.68,2.80"
" 17/ 33/ 22 (C),395.02,13.25,-21.22,-28.43,-17.92,2.80"
" 17/ 33/ 23 (C),604.17,20.89,-33.62,-45.05,-28.26,2.80"
" 17/ 33/ 24 (C),71.94,-46.27,58.35,89.71,70.20,2.80"
" 17/ 33/ 25 (C),722.50,92.60,-84.25,-122.10,-135.30,2.80"
" 17/ 33/ 26 (C),420.52,92.60,58.35,89.71,-135.30,2.80"
" 17/ 33/ 27 (C),373.92,-46.27,-84.25,-122.10,70.20,2.80"
" 17/ 33/ 28 (C),54.36,-66.77,42.90,66.71,100.35,2.80"
" 17/ 33/ 29 (C),704.92,72.11,-99.70,-145.10,-105.16,2.80"
" 17/ 33/ 30 (C),402.94,72.11,42.90,66.71,-105.16,2.80"
" 17/ 33/ 31 (C),356.34,-66.77,-99.70,-145.10,100.35,2.80"
" 17/ 33/ 32 (C),242.96,-14.29,15.65,26.27,22.82,2.80"
" 17/ 33/ 33 (C),541.98,49.54,-49.89,-71.09,-71.63,2.80"
" 17/ 33/ 34 (C),403.18,49.54,15.65,26.27,-71.63,2.80"
" 17/ 33/ 35 (C),381.76,-14.29,-49.89,-71.09,22.82,2.80"
" 17/ 33/ 36 (C),234.88,-23.71,8.55,15.70,36.68,2.80"
" 17/ 33/ 37 (C),533.90,40.12,-56.99,-81.66,-57.78,2.80"
" 17/ 33/ 38 (C),395.10,40.12,8.55,15.70,-57.78,2.80"
" 17/ 33/ 39 (C),373.68,-23.71,-56.99,-81.66,36.68,2.80"
" 17/ 33/ 40 (C),386.34,12.91,-20.67,-27.69,-17.47,2.80"
" 18/ 18/ 22 (C),752.06,22.25,1.38,-2.39,32.09,2.80"
" 18/ 18/ 23 (C),1163.08,35.73,2.20,-3.81,51.52,2.80"
" 18/ 18/ 24 (C),595.00,-44.57,140.72,-195.68,-56.20,2.80"
" 18/ 18/ 25 (C),901.86,94.31,-111.87,154.84,127.15,2.80"
" 18/ 18/ 26 (C),943.57,94.31,140.72,-195.68,127.15,2.80"
" 18/ 18/ 27 (C),553.29,-44.57,-111.87,154.84,-56.20,2.80"
" 18/ 18/ 28 (C),575.01,-51.06,114.54,-159.48,-64.77,2.80"
" 18/ 18/ 29 (C),881.88,87.82,-138.05,191.04,118.58,2.80"
" 18/ 18/ 30 (C),923.59,87.82,114.54,-159.48,118.58,2.80"
" 18/ 18/ 31 (C),533.30,-51.06,-138.05,191.04,-64.77,2.80"
