Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MX (kNm),MY (kNm),MZ (kNm)
 261/ 101/ 7 (C),37.15,8.19,-7.42,-0.33,10.17,11.76
 261/ 134/ 7 (C),25.95,8.19,-7.42,-0.33,-10.62,-11.16
 261/ 101/ 7 (C),37.15,8.19,-7.42,-0.33,10.17,11.76
 261/ 134/ 7 (C),25.95,8.19,-7.42,-0.33,-10.62,-11.16
 262/ 126/ 7 (C),0,0,13.09,-2.77,-12.76,0
 262/ 126/ 7 (C),0,0,13.09,-2.77,-12.76,0
 262/ 126/ 7 (C),0,0,13.09,-2.77,-12.76,0
 262/ 126/ 7 (C),0,0,13.09,-2.77,-12.76,0
 262/ 126/ 7 (C),0,0,13.09,-2.77,-12.76,0
 262/ 133/ 7 (C),0,0,-1.35,-2.77,-3.07,0
 262/ 126/ 7 (C),0,0,13.09,-2.77,-12.76,0
 262/ 126/ 7 (C),0,0,13.09,-2.77,-12.76,0
 262/ 133/ 7 (C),0,0,-1.35,-2.77,-3.07,0
 262/ 126/ 7 (C),0,0,13.09,-2.77,-12.76,0
 262/ 126/ 7 (C),0,0,13.09,-2.77,-12.76,0
 262/ 133/ 7 (C),0,0,-1.35,-2.77,-3.07,0
 263/ 100/ 7 (C),225.77,5.43,-26.3,-0.33,37.64,7.71
 263/ 133/ 7 (C),214.57,5.43,-26.3,-0.33,-36,-7.51
 263/ 100/ 7 (C),225.77,5.43,-26.3,-0.33,37.64,7.71
 263/ 100/ 7 (C),225.77,5.43,-26.3,-0.33,37.64,7.71
 263/ 100/ 7 (C),225.77,5.43,-26.3,-0.33,37.64,7.71
 263/ 100/ 7 (C),225.77,5.43,-26.3,-0.33,37.64,7.71
 263/ 100/ 7 (C),225.77,5.43,-26.3,-0.33,37.64,7.71
 263/ 100/ 7 (C),225.77,5.43,-26.3,-0.33,37.64,7.71
 263/ 100/ 7 (C),225.77,5.43,-26.3,-0.33,37.64,7.71
 263/ 133/ 7 (C),214.57,5.43,-26.3,-0.33,-36,-7.51
 263/ 100/ 7 (C),225.77,5.43,-26.3,-0.33,37.64,7.71
 263/ 133/ 7 (C),214.57,5.43,-26.3,-0.33,-36,-7.51
 264/ 99/ 7 (C),181.18,-6.72,11.44,-0.33,-16.34,-9.52
 264/ 132/ 7 (C),169.98,-6.72,11.44,-0.33,15.71,9.3
 264/ 99/ 7 (C),181.18,-6.72,11.44,-0.33,-16.34,-9.52
 264/ 99/ 7 (C),181.18,-6.72,11.44,-0.33,-16.34,-9.52
 264/ 99/ 7 (C),181.18,-6.72,11.44,-0.33,-16.34,-9.52
 264/ 99/ 7 (C),181.18,-6.72,11.44,-0.33,-16.34,-9.52
 264/ 99/ 7 (C),181.18,-6.72,11.44,-0.33,-16.34,-9.52
 264/ 99/ 7 (C),181.18,-6.72,11.44,-0.33,-16.34,-9.52
 264/ 132/ 7 (C),169.98,-6.72,11.44,-0.33,15.71,9.3
 264/ 99/ 7 (C),181.18,-6.72,11.44,-0.33,-16.34,-9.52
 264/ 132/ 7 (C),169.98,-6.72,11.44,-0.33,15.71,9.3
 264/ 99/ 7 (C),181.18,-6.72,11.44,-0.33,-16.34,-9.52
 265/ 131/ 7 (C),0,0,5.22,2.29,28.42,0
 265/ 131/ 7 (C),0,0,5.22,2.29,28.42,0
 265/ 131/ 7 (C),0,0,5.22,2.29,28.42,0
 265/ 131/ 7 (C),0,0,5.22,2.29,28.42,0
 265/ 131/ 7 (C),0,0,5.22,2.29,28.42,0
 265/ 132/ 7 (C),0,0,-46.87,2.29,-35.27,0
 265/ 131/ 7 (C),0,0,5.22,2.29,28.42,0
 265/ 131/ 7 (C),0,0,5.22,2.29,28.42,0
 265/ 131/ 7 (C),0,0,5.22,2.29,28.42,0
 265/ 132/ 7 (C),0,0,-46.87,2.29,-35.27,0
 265/ 132/ 7 (C),0,0,-46.87,2.29,-35.27,0
 265/ 131/ 7 (C),0,0,5.22,2.29,28.42,0
 266/ 125/ 7 (C),0,0,20.75,1.97,-7.7,0
 266/ 125/ 7 (C),0,0,20.75,1.97,-7.7,0
 266/ 125/ 7 (C),0,0,20.75,1.97,-7.7,0
 266/ 125/ 7 (C),0,0,20.75,1.97,-7.7,0
 266/ 125/ 7 (C),0,0,20.75,1.97,-7.7,0
 266/ 132/ 7 (C),0,0,-27.38,1.97,-20.05,0
 266/ 125/ 7 (C),0,0,20.75,1.97,-7.7,0
 266/ 125/ 7 (C),0,0,20.75,1.97,-7.7,0
 266/ 125/ 7 (C),0,0,20.75,1.97,-7.7,0
 266/ 132/ 7 (C),0,0,-27.38,1.97,-20.05,0
 266/ 125/ 7 (C),0,0,20.75,1.97,-7.7,0
 266/ 132/ 7 (C),0,0,-27.38,1.97,-20.05,0
 267/ 130/ 7 (C),0,0,62.54,-9.95,-37.75,0
 267/ 130/ 7 (C),0,0,62.54,-9.95,-37.75,0
 267/ 130/ 7 (C),0,0,62.54,-9.95,-37.75,0
 267/ 130/ 7 (C),0,0,62.54,-9.95,-37.75,0
 267/ 130/ 7 (C),0,0,62.54,-9.95,-37.75,0
 267/ 131/ 7 (C),0,0,39.77,-9.95,31.08,0
 267/ 130/ 7 (C),0,0,62.54,-9.95,-37.75,0
 267/ 130/ 7 (C),0,0,62.54,-9.95,-37.75,0
 267/ 131/ 7 (C),0,0,39.77,-9.95,31.08,0
 267/ 130/ 7 (C),0,0,62.54,-9.95,-37.75,0
 267/ 131/ 7 (C),0,0,39.77,-9.95,31.08,0
 267/ 130/ 7 (C),0,0,62.54,-9.95,-37.75,0
 268/ 124/ 7 (C),0,0,45.17,-2.66,-32.02,0
 268/ 124/ 7 (C),0,0,45.17,-2.66,-32.02,0
 268/ 124/ 7 (C),0,0,45.17,-2.66,-32.02,0
 268/ 124/ 7 (C),0,0,45.17,-2.66,-32.02,0
 268/ 124/ 7 (C),0,0,45.17,-2.66,-32.02,0
 268/ 131/ 7 (C),0,0,-34.54,-2.66,-12.23,0
 268/ 124/ 7 (C),0,0,45.17,-2.66,-32.02,0
 268/ 124/ 7 (C),0,0,45.17,-2.66,-32.02,0
 268/ 131/ 7 (C),0,0,-34.54,-2.66,-12.23,0
 268/ 124/ 7 (C),0,0,45.17,-2.66,-32.02,0
 268/ 124/ 7 (C),0,0,45.17,-2.66,-32.02,0
 268/ 131/ 7 (C),0,0,-34.54,-2.66,-12.23,0
 269/ 97/ 7 (C),287.89,4.32,-10.67,-0.33,15.07,6.03
 269/ 130/ 7 (C),276.69,4.32,-10.67,-0.33,-14.82,-6.08
 269/ 97/ 7 (C),287.89,4.32,-10.67,-0.33,15.07,6.03
 269/ 97/ 7 (C),287.89,4.32,-10.67,-0.33,15.07,6.03
 269/ 97/ 7 (C),287.89,4.32,-10.67,-0.33,15.07,6.03
 269/ 97/ 7 (C),287.89,4.32,-10.67,-0.33,15.07,6.03
 269/ 97/ 7 (C),287.89,4.32,-10.67,-0.33,15.07,6.03
 269/ 97/ 7 (C),287.89,4.32,-10.67,-0.33,15.07,6.03
 269/ 97/ 7 (C),287.89,4.32,-10.67,-0.33,15.07,6.03
 269/ 130/ 7 (C),276.69,4.32,-10.67,-0.33,-14.82,-6.08
 269/ 97/ 7 (C),287.89,4.32,-10.67,-0.33,15.07,6.03
 269/ 130/ 7 (C),276.69,4.32,-10.67,-0.33,-14.82,-6.08
 270/ 129/ 7 (C),0,0,37.88,4.71,-26.48,0
 270/ 129/ 7 (C),0,0,37.88,4.71,-26.48,0
 270/ 129/ 7 (C),0,0,37.88,4.71,-26.48,0
 270/ 129/ 7 (C),0,0,37.88,4.71,-26.48,0
 270/ 129/ 7 (C),0,0,37.88,4.71,-26.48,0
 270/ 130/ 7 (C),0,0,-25.07,4.71,-10.29,0
 270/ 129/ 7 (C),0,0,37.88,4.71,-26.48,0
 270/ 129/ 7 (C),0,0,37.88,4.71,-26.48,0
 270/ 130/ 7 (C),0,0,-25.07,4.71,-10.29,0
 270/ 129/ 7 (C),0,0,37.88,4.71,-26.48,0
 270/ 129/ 7 (C),0,0,37.88,4.71,-26.48,0
 270/ 130/ 7 (C),0,0,-25.07,4.71,-10.29,0
 271/ 96/ 7 (C),234.03,-8.61,-1.41,-0.33,2.09,-12.28
 271/ 129/ 7 (C),222.83,-8.61,-1.41,-0.33,-1.87,11.83
 271/ 96/ 7 (C),234.03,-8.61,-1.41,-0.33,2.09,-12.28
 271/ 96/ 7 (C),234.03,-8.61,-1.41,-0.33,2.09,-12.28
 271/ 96/ 7 (C),234.03,-8.61,-1.41,-0.33,2.09,-12.28
 271/ 96/ 7 (C),234.03,-8.61,-1.41,-0.33,2.09,-12.28
 271/ 96/ 7 (C),234.03,-8.61,-1.41,-0.33,2.09,-12.28
 271/ 96/ 7 (C),234.03,-8.61,-1.41,-0.33,2.09,-12.28
 271/ 96/ 7 (C),234.03,-8.61,-1.41,-0.33,2.09,-12.28
 271/ 129/ 7 (C),222.83,-8.61,-1.41,-0.33,-1.87,11.83
 271/ 129/ 7 (C),222.83,-8.61,-1.41,-0.33,-1.87,11.83
 271/ 96/ 7 (C),234.03,-8.61,-1.41,-0.33,2.09,-12.28
 272/ 128/ 7 (C),0,0,27.57,-3.43,-18.65,0
 272/ 128/ 7 (C),0,0,27.57,-3.43,-18.65,0
 272/ 128/ 7 (C),0,0,27.57,-3.43,-18.65,0
 272/ 128/ 7 (C),0,0,27.57,-3.43,-18.65,0
 272/ 128/ 7 (C),0,0,27.57,-3.43,-18.65,0
 272/ 129/ 7 (C),0,0,-29.85,-3.43,-21.13,0
 272/ 128/ 7 (C),0,0,27.57,-3.43,-18.65,0
 272/ 128/ 7 (C),0,0,27.57,-3.43,-18.65,0
 272/ 128/ 7 (C),0,0,27.57,-3.43,-18.65,0
 272/ 129/ 7 (C),0,0,-29.85,-3.43,-21.13,0
 272/ 129/ 7 (C),0,0,-29.85,-3.43,-21.13,0
 272/ 128/ 7 (C),0,0,27.57,-3.43,-18.65,0
 273/ 123/ 7 (C),0,0,36.31,-1.62,-17.16,0
 273/ 123/ 7 (C),0,0,36.31,-1.62,-17.16,0
 273/ 123/ 7 (C),0,0,36.31,-1.62,-17.16,0
 273/ 123/ 7 (C),0,0,36.31,-1.62,-17.16,0
 273/ 123/ 7 (C),0,0,36.31,-1.62,-17.16,0
 273/ 129/ 7 (C),0,0,-45.45,-1.62,-34.2,0
 273/ 123/ 7 (C),0,0,36.31,-1.62,-17.16,0
 273/ 123/ 7 (C),0,0,36.31,-1.62,-17.16,0
 273/ 123/ 7 (C),0,0,36.31,-1.62,-17.16,0
 273/ 129/ 7 (C),0,0,-45.45,-1.62,-34.2,0
 273/ 129/ 7 (C),0,0,-45.45,-1.62,-34.2,0
 273/ 123/ 7 (C),0,0,36.31,-1.62,-17.16,0
 274/ 95/ 7 (C),336.28,2.8,14.41,-0.33,-20.39,3.9
 274/ 128/ 7 (C),325.08,2.8,14.41,-0.33,19.97,-3.95
 274/ 95/ 7 (C),336.28,2.8,14.41,-0.33,-20.39,3.9
 274/ 95/ 7 (C),336.28,2.8,14.41,-0.33,-20.39,3.9
 274/ 95/ 7 (C),336.28,2.8,14.41,-0.33,-20.39,3.9
 274/ 95/ 7 (C),336.28,2.8,14.41,-0.33,-20.39,3.9
 274/ 95/ 7 (C),336.28,2.8,14.41,-0.33,-20.39,3.9
 274/ 95/ 7 (C),336.28,2.8,14.41,-0.33,-20.39,3.9
 274/ 128/ 7 (C),325.08,2.8,14.41,-0.33,19.97,-3.95
 274/ 95/ 7 (C),336.28,2.8,14.41,-0.33,-20.39,3.9
 274/ 95/ 7 (C),336.28,2.8,14.41,-0.33,-20.39,3.9
 274/ 128/ 7 (C),325.08,2.8,14.41,-0.33,19.97,-3.95
 275/ 127/ 7 (C),0,0,-56.87,17.86,37.75,0
 275/ 127/ 7 (C),0,0,-56.87,17.86,37.75,0
 275/ 127/ 7 (C),0,0,-56.87,17.86,37.75,0
 275/ 127/ 7 (C),0,0,-56.87,17.86,37.75,0
 275/ 127/ 7 (C),0,0,-56.87,17.86,37.75,0
 275/ 128/ 7 (C),0,0,-78.95,17.86,-53.39,0
 275/ 127/ 7 (C),0,0,-56.87,17.86,37.75,0
 275/ 127/ 7 (C),0,0,-56.87,17.86,37.75,0
 275/ 127/ 7 (C),0,0,-56.87,17.86,37.75,0
 275/ 128/ 7 (C),0,0,-78.95,17.86,-53.39,0
 275/ 127/ 7 (C),0,0,-56.87,17.86,37.75,0
 275/ 128/ 7 (C),0,0,-78.95,17.86,-53.39,0
 276/ 126/ 7 (C),0,0,58.99,-4.72,-57.78,0
 276/ 126/ 7 (C),0,0,58.99,-4.72,-57.78,0
 276/ 126/ 7 (C),0,0,58.99,-4.72,-57.78,0
 276/ 126/ 7 (C),0,0,58.99,-4.72,-57.78,0
 276/ 126/ 7 (C),0,0,58.99,-4.72,-57.78,0
 276/ 127/ 7 (C),0,0,-14.6,-4.72,32.63,0
 276/ 126/ 7 (C),0,0,58.99,-4.72,-57.78,0
 276/ 126/ 7 (C),0,0,58.99,-4.72,-57.78,0
 276/ 127/ 7 (C),0,0,-14.6,-4.72,32.63,0
 276/ 126/ 7 (C),0,0,58.99,-4.72,-57.78,0
 276/ 126/ 7 (C),0,0,58.99,-4.72,-57.78,0
 276/ 127/ 7 (C),0,0,-14.6,-4.72,32.63,0
 277/ 122/ 7 (C),0,0,39.48,5.12,-17.38,0
 277/ 122/ 7 (C),0,0,39.48,5.12,-17.38,0
 277/ 122/ 7 (C),0,0,39.48,5.12,-17.38,0
 277/ 122/ 7 (C),0,0,39.48,5.12,-17.38,0
 277/ 122/ 7 (C),0,0,39.48,5.12,-17.38,0
 277/ 127/ 7 (C),0,0,-42.27,5.12,-22.58,0
 277/ 122/ 7 (C),0,0,39.48,5.12,-17.38,0
 277/ 122/ 7 (C),0,0,39.48,5.12,-17.38,0
 277/ 122/ 7 (C),0,0,39.48,5.12,-17.38,0
 277/ 127/ 7 (C),0,0,-42.27,5.12,-22.58,0
 277/ 122/ 7 (C),0,0,39.48,5.12,-17.38,0
 277/ 127/ 7 (C),0,0,-42.27,5.12,-22.58,0
 278/ 93/ 7 (C),209.34,-2.51,-19.76,-0.33,28.41,-3.68
 278/ 126/ 7 (C),198.14,-2.51,-19.76,-0.33,-26.9,3.36
 278/ 93/ 7 (C),209.34,-2.51,-19.76,-0.33,28.41,-3.68
 278/ 93/ 7 (C),209.34,-2.51,-19.76,-0.33,28.41,-3.68
 278/ 93/ 7 (C),209.34,-2.51,-19.76,-0.33,28.41,-3.68
 278/ 93/ 7 (C),209.34,-2.51,-19.76,-0.33,28.41,-3.68
 278/ 93/ 7 (C),209.34,-2.51,-19.76,-0.33,28.41,-3.68
 278/ 93/ 7 (C),209.34,-2.51,-19.76,-0.33,28.41,-3.68
 278/ 93/ 7 (C),209.34,-2.51,-19.76,-0.33,28.41,-3.68
 278/ 126/ 7 (C),198.14,-2.51,-19.76,-0.33,-26.9,3.36
 278/ 126/ 7 (C),198.14,-2.51,-19.76,-0.33,-26.9,3.36
 278/ 93/ 7 (C),209.34,-2.51,-19.76,-0.33,28.41,-3.68
 279/ 121/ 7 (C),0,0,25.23,0.21,-15.85,0
 279/ 121/ 7 (C),0,0,25.23,0.21,-15.85,0
 279/ 121/ 7 (C),0,0,25.23,0.21,-15.85,0
 279/ 121/ 7 (C),0,0,25.23,0.21,-15.85,0
 279/ 121/ 7 (C),0,0,25.23,0.21,-15.85,0
 279/ 126/ 7 (C),0,0,-24.96,0.21,-15.35,0
 279/ 121/ 7 (C),0,0,25.23,0.21,-15.85,0
 279/ 121/ 7 (C),0,0,25.23,0.21,-15.85,0
 279/ 126/ 7 (C),0,0,-24.96,0.21,-15.35,0
 279/ 121/ 7 (C),0,0,25.23,0.21,-15.85,0
 279/ 126/ 7 (C),0,0,-24.96,0.21,-15.35,0
 279/ 121/ 7 (C),0,0,25.23,0.21,-15.85,0
 280/ 92/ 7 (C),97.87,2.88,4.35,-0.33,-6.12,4.1
 280/ 125/ 7 (C),86.67,2.88,4.35,-0.33,6.06,-3.95
 280/ 92/ 7 (C),97.87,2.88,4.35,-0.33,-6.12,4.1
 280/ 92/ 7 (C),97.87,2.88,4.35,-0.33,-6.12,4.1
 280/ 92/ 7 (C),97.87,2.88,4.35,-0.33,-6.12,4.1
 280/ 92/ 7 (C),97.87,2.88,4.35,-0.33,-6.12,4.1
 280/ 92/ 7 (C),97.87,2.88,4.35,-0.33,-6.12,4.1
 280/ 92/ 7 (C),97.87,2.88,4.35,-0.33,-6.12,4.1
 280/ 125/ 7 (C),86.67,2.88,4.35,-0.33,6.06,-3.95
 280/ 92/ 7 (C),97.87,2.88,4.35,-0.33,-6.12,4.1
 280/ 92/ 7 (C),97.87,2.88,4.35,-0.33,-6.12,4.1
 280/ 125/ 7 (C),86.67,2.88,4.35,-0.33,6.06,-3.95
 281/ 124/ 7 (C),0,0,12.47,-1.43,-3.11,0
 281/ 124/ 7 (C),0,0,12.47,-1.43,-3.11,0
 281/ 124/ 7 (C),0,0,12.47,-1.43,-3.11,0
 281/ 124/ 7 (C),0,0,12.47,-1.43,-3.11,0
 281/ 124/ 7 (C),0,0,12.47,-1.43,-3.11,0
 281/ 125/ 7 (C),0,0,-18.92,-1.43,-12.07,0
 281/ 124/ 7 (C),0,0,12.47,-1.43,-3.11,0
 281/ 124/ 7 (C),0,0,12.47,-1.43,-3.11,0
 281/ 124/ 7 (C),0,0,12.47,-1.43,-3.11,0
 281/ 125/ 7 (C),0,0,-18.92,-1.43,-12.07,0
 281/ 125/ 7 (C),0,0,-18.92,-1.43,-12.07,0
 281/ 124/ 7 (C),0,0,12.47,-1.43,-3.11,0
 282/ 91/ 7 (C),179.73,9.57,2.53,-0.33,-3.41,13.63
 282/ 124/ 7 (C),168.53,9.57,2.53,-0.33,3.67,-13.18
 282/ 91/ 7 (C),179.73,9.57,2.53,-0.33,-3.41,13.63
 282/ 91/ 7 (C),179.73,9.57,2.53,-0.33,-3.41,13.63
 282/ 91/ 7 (C),179.73,9.57,2.53,-0.33,-3.41,13.63
 282/ 91/ 7 (C),179.73,9.57,2.53,-0.33,-3.41,13.63
 282/ 91/ 7 (C),179.73,9.57,2.53,-0.33,-3.41,13.63
 282/ 91/ 7 (C),179.73,9.57,2.53,-0.33,-3.41,13.63
 282/ 124/ 7 (C),168.53,9.57,2.53,-0.33,3.67,-13.18
 282/ 91/ 7 (C),179.73,9.57,2.53,-0.33,-3.41,13.63
 282/ 91/ 7 (C),179.73,9.57,2.53,-0.33,-3.41,13.63
 282/ 124/ 7 (C),168.53,9.57,2.53,-0.33,3.67,-13.18
 283/ 123/ 7 (C),0,0,30.64,1.33,-29.51,0
 283/ 123/ 7 (C),0,0,30.64,1.33,-29.51,0
 283/ 123/ 7 (C),0,0,30.64,1.33,-29.51,0
 283/ 123/ 7 (C),0,0,30.64,1.33,-29.51,0
 283/ 123/ 7 (C),0,0,30.64,1.33,-29.51,0
 283/ 124/ 7 (C),0,0,-22.3,1.33,-13.45,0
 283/ 123/ 7 (C),0,0,30.64,1.33,-29.51,0
 283/ 123/ 7 (C),0,0,30.64,1.33,-29.51,0
 283/ 124/ 7 (C),0,0,-22.3,1.33,-13.45,0
 283/ 123/ 7 (C),0,0,30.64,1.33,-29.51,0
 283/ 123/ 7 (C),0,0,30.64,1.33,-29.51,0
 283/ 124/ 7 (C),0,0,-22.3,1.33,-13.45,0
 284/ 90/ 7 (C),245.44,5.82,8.16,-0.33,-11.39,8.4
 284/ 123/ 7 (C),234.24,5.82,8.16,-0.33,11.45,-7.91
 284/ 90/ 7 (C),245.44,5.82,8.16,-0.33,-11.39,8.4
 284/ 90/ 7 (C),245.44,5.82,8.16,-0.33,-11.39,8.4
 284/ 90/ 7 (C),245.44,5.82,8.16,-0.33,-11.39,8.4
 284/ 90/ 7 (C),245.44,5.82,8.16,-0.33,-11.39,8.4
 284/ 90/ 7 (C),245.44,5.82,8.16,-0.33,-11.39,8.4
 284/ 90/ 7 (C),245.44,5.82,8.16,-0.33,-11.39,8.4
 284/ 123/ 7 (C),234.24,5.82,8.16,-0.33,11.45,-7.91
 284/ 90/ 7 (C),245.44,5.82,8.16,-0.33,-11.39,8.4
 284/ 90/ 7 (C),245.44,5.82,8.16,-0.33,-11.39,8.4
 284/ 123/ 7 (C),234.24,5.82,8.16,-0.33,11.45,-7.91
 285/ 122/ 7 (C),0,0,2.65,0.55,26.45,0
 285/ 122/ 7 (C),0,0,2.65,0.55,26.45,0
 285/ 122/ 7 (C),0,0,2.65,0.55,26.45,0
 285/ 122/ 7 (C),0,0,2.65,0.55,26.45,0
 285/ 122/ 7 (C),0,0,2.65,0.55,26.45,0
 285/ 123/ 7 (C),0,0,-46.99,0.55,-55.58,0
 285/ 122/ 7 (C),0,0,2.65,0.55,26.45,0
 285/ 122/ 7 (C),0,0,2.65,0.55,26.45,0
 285/ 122/ 7 (C),0,0,2.65,0.55,26.45,0
 285/ 123/ 7 (C),0,0,-46.99,0.55,-55.58,0
 285/ 122/ 7 (C),0,0,2.65,0.55,26.45,0
 285/ 123/ 7 (C),0,0,-46.99,0.55,-55.58,0
 286/ 89/ 7 (C),115.78,5.4,0,-0.33,-0.41,7.72
 286/ 122/ 7 (C),104.58,5.4,0,-0.33,-0.42,-7.41
 286/ 89/ 7 (C),115.78,5.4,0,-0.33,-0.41,7.72
 286/ 89/ 7 (C),115.78,5.4,0,-0.33,-0.41,7.72
 286/ 89/ 7 (C),115.78,5.4,0,-0.33,-0.41,7.72
 286/ 89/ 7 (C),115.78,5.4,0,-0.33,-0.41,7.72
 286/ 89/ 7 (C),115.78,5.4,0,-0.33,-0.41,7.72
 286/ 89/ 7 (C),115.78,5.4,0,-0.33,-0.41,7.72
 286/ 89/ 7 (C),115.78,5.4,0,-0.33,-0.41,7.72
 286/ 122/ 7 (C),104.58,5.4,0,-0.33,-0.42,-7.41
 286/ 89/ 7 (C),115.78,5.4,0,-0.33,-0.41,7.72
 286/ 122/ 7 (C),104.58,5.4,0,-0.33,-0.42,-7.41
 287/ 121/ 7 (C),0,0,48.36,0.53,-55.59,0
 287/ 121/ 7 (C),0,0,48.36,0.53,-55.59,0
 287/ 121/ 7 (C),0,0,48.36,0.53,-55.59,0
 287/ 121/ 7 (C),0,0,48.36,0.53,-55.59,0
 287/ 121/ 7 (C),0,0,48.36,0.53,-55.59,0
 287/ 122/ 7 (C),0,0,-0.74,0.53,31.91,0
 287/ 121/ 7 (C),0,0,48.36,0.53,-55.59,0
 287/ 121/ 7 (C),0,0,48.36,0.53,-55.59,0
 287/ 122/ 7 (C),0,0,-0.74,0.53,31.91,0
 287/ 121/ 7 (C),0,0,48.36,0.53,-55.59,0
 287/ 121/ 7 (C),0,0,48.36,0.53,-55.59,0
 287/ 122/ 7 (C),0,0,-0.74,0.53,31.91,0
 288/ 88/ 7 (C),160.18,5.24,-18.51,-0.33,26.68,7.48
 288/ 121/ 7 (C),148.98,5.24,-18.51,-0.33,-25.15,-7.19
 288/ 88/ 7 (C),160.18,5.24,-18.51,-0.33,26.68,7.48
 288/ 88/ 7 (C),160.18,5.24,-18.51,-0.33,26.68,7.48
 288/ 88/ 7 (C),160.18,5.24,-18.51,-0.33,26.68,7.48
 288/ 88/ 7 (C),160.18,5.24,-18.51,-0.33,26.68,7.48
 288/ 88/ 7 (C),160.18,5.24,-18.51,-0.33,26.68,7.48
 288/ 88/ 7 (C),160.18,5.24,-18.51,-0.33,26.68,7.48
 288/ 88/ 7 (C),160.18,5.24,-18.51,-0.33,26.68,7.48
 288/ 121/ 7 (C),148.98,5.24,-18.51,-0.33,-25.15,-7.19
 288/ 88/ 7 (C),160.18,5.24,-18.51,-0.33,26.68,7.48
 288/ 121/ 7 (C),148.98,5.24,-18.51,-0.33,-25.15,-7.19
 289/ 87/ 7 (C),340.27,-8.92,37.25,-0.33,-52.11,-12.33
 289/ 120/ 7 (C),329.07,-8.92,37.25,-0.33,52.18,12.64
 289/ 87/ 7 (C),340.27,-8.92,37.25,-0.33,-52.11,-12.33
 289/ 87/ 7 (C),340.27,-8.92,37.25,-0.33,-52.11,-12.33
 289/ 87/ 7 (C),340.27,-8.92,37.25,-0.33,-52.11,-12.33
 289/ 87/ 7 (C),340.27,-8.92,37.25,-0.33,-52.11,-12.33
 289/ 87/ 7 (C),340.27,-8.92,37.25,-0.33,-52.11,-12.33
 289/ 87/ 7 (C),340.27,-8.92,37.25,-0.33,-52.11,-12.33
 289/ 120/ 7 (C),329.07,-8.92,37.25,-0.33,52.18,12.64
 289/ 87/ 7 (C),340.27,-8.92,37.25,-0.33,-52.11,-12.33
 289/ 120/ 7 (C),329.07,-8.92,37.25,-0.33,52.18,12.64
 289/ 87/ 7 (C),340.27,-8.92,37.25,-0.33,-52.11,-12.33
 290/ 119/ 7 (C),0,0,-26.31,0.11,92.11,0
 290/ 119/ 7 (C),0,0,-26.31,0.11,92.11,0
 290/ 119/ 7 (C),0,0,-26.31,0.11,92.11,0
 290/ 119/ 7 (C),0,0,-26.31,0.11,92.11,0
 290/ 119/ 7 (C),0,0,-26.31,0.11,92.11,0
 290/ 120/ 7 (C),0,0,-77.46,0.11,-103.75,0
 290/ 119/ 7 (C),0,0,-26.31,0.11,92.11,0
 290/ 119/ 7 (C),0,0,-26.31,0.11,92.11,0
 290/ 119/ 7 (C),0,0,-26.31,0.11,92.11,0
 290/ 120/ 7 (C),0,0,-77.46,0.11,-103.75,0
 290/ 120/ 7 (C),0,0,-77.46,0.11,-103.75,0
 290/ 119/ 7 (C),0,0,-26.31,0.11,92.11,0
 291/ 112/ 7 (C),0,0,16.27,1.32,-1.53,0
 291/ 112/ 7 (C),0,0,16.27,1.32,-1.53,0
 291/ 112/ 7 (C),0,0,16.27,1.32,-1.53,0
 291/ 112/ 7 (C),0,0,16.27,1.32,-1.53,0
 291/ 112/ 7 (C),0,0,16.27,1.32,-1.53,0
 291/ 120/ 7 (C),0,0,-29.62,1.32,-25.07,0
 291/ 112/ 7 (C),0,0,16.27,1.32,-1.53,0
 291/ 112/ 7 (C),0,0,16.27,1.32,-1.53,0
 291/ 112/ 7 (C),0,0,16.27,1.32,-1.53,0
 291/ 120/ 7 (C),0,0,-29.62,1.32,-25.07,0
 291/ 120/ 7 (C),0,0,-29.62,1.32,-25.07,0
 291/ 112/ 7 (C),0,0,16.27,1.32,-1.53,0
 292/ 86/ 7 (C),19.07,-6.83,-0.64,-0.33,0.92,-9.26
 292/ 119/ 7 (C),7.87,-6.83,-0.64,-0.33,-0.86,9.85
 292/ 86/ 7 (C),19.07,-6.83,-0.64,-0.33,0.92,-9.26
 292/ 86/ 7 (C),19.07,-6.83,-0.64,-0.33,0.92,-9.26
 292/ 86/ 7 (C),19.07,-6.83,-0.64,-0.33,0.92,-9.26
 292/ 86/ 7 (C),19.07,-6.83,-0.64,-0.33,0.92,-9.26
 292/ 86/ 7 (C),19.07,-6.83,-0.64,-0.33,0.92,-9.26
 292/ 86/ 7 (C),19.07,-6.83,-0.64,-0.33,0.92,-9.26
 292/ 86/ 7 (C),19.07,-6.83,-0.64,-0.33,0.92,-9.26
 292/ 119/ 7 (C),7.87,-6.83,-0.64,-0.33,-0.86,9.85
 292/ 119/ 7 (C),7.87,-6.83,-0.64,-0.33,-0.86,9.85
 292/ 86/ 7 (C),19.07,-6.83,-0.64,-0.33,0.92,-9.26
 293/ 118/ 7 (C),0,0,42.14,10.37,25.38,0
 293/ 118/ 7 (C),0,0,42.14,10.37,25.38,0
 293/ 118/ 7 (C),0,0,42.14,10.37,25.38,0
 293/ 118/ 7 (C),0,0,42.14,10.37,25.38,0
 293/ 118/ 7 (C),0,0,42.14,10.37,25.38,0
 293/ 119/ 7 (C),0,0,20.88,10.37,93.12,0
