Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MX (kNm),MY (kNm),MZ (kNm)
 209/ 154/ 6 (C),0,0,34.33,-0.84,-15.91,0
 209/ 154/ 6 (C),0,0,34.33,-0.84,-15.91,0
 209/ 154/ 6 (C),0,0,34.33,-0.84,-15.91,0
 209/ 159/ 6 (C),0,0,-37.63,-0.84,-22.06,0
 209/ 154/ 6 (C),0,0,34.33,-0.84,-15.91,0
 209/ 154/ 6 (C),0,0,34.33,-0.84,-15.91,0
 209/ 154/ 6 (C),0,0,34.33,-0.84,-15.91,0
 209/ 159/ 6 (C),0,0,-37.63,-0.84,-22.06,0
 209/ 159/ 6 (C),0,0,-37.63,-0.84,-22.06,0
 209/ 154/ 6 (C),0,0,34.33,-0.84,-15.91,0
 210/ 126/ 6 (C),148.2,-4.68,-41.61,-0.52,52.21,-5.97
 210/ 159/ 6 (C),133.08,-4.68,-41.61,-0.52,-64.3,7.13
 210/ 126/ 6 (C),148.2,-4.68,-41.61,-0.52,52.21,-5.97
 210/ 126/ 6 (C),148.2,-4.68,-41.61,-0.52,52.21,-5.97
 210/ 126/ 6 (C),148.2,-4.68,-41.61,-0.52,52.21,-5.97
 210/ 126/ 6 (C),148.2,-4.68,-41.61,-0.52,52.21,-5.97
 210/ 126/ 6 (C),148.2,-4.68,-41.61,-0.52,52.21,-5.97
 210/ 126/ 6 (C),148.2,-4.68,-41.61,-0.52,52.21,-5.97
 210/ 126/ 6 (C),148.2,-4.68,-41.61,-0.52,52.21,-5.97
 210/ 159/ 6 (C),133.08,-4.68,-41.61,-0.52,-64.3,7.13
 210/ 159/ 6 (C),133.08,-4.68,-41.61,-0.52,-64.3,7.13
 210/ 126/ 6 (C),148.2,-4.68,-41.61,-0.52,52.21,-5.97
 211/ 157/ 6 (C),0,0,21.18,-3.99,-6.4,0
 211/ 157/ 6 (C),0,0,21.18,-3.99,-6.4,0
 211/ 157/ 6 (C),0,0,21.18,-3.99,-6.4,0
 211/ 157/ 6 (C),0,0,21.18,-3.99,-6.4,0
 211/ 157/ 6 (C),0,0,21.18,-3.99,-6.4,0
 211/ 158/ 6 (C),0,0,-23.54,-3.99,-9.68,0
 211/ 157/ 6 (C),0,0,21.18,-3.99,-6.4,0
 211/ 157/ 6 (C),0,0,21.18,-3.99,-6.4,0
 211/ 157/ 6 (C),0,0,21.18,-3.99,-6.4,0
 211/ 158/ 6 (C),0,0,-23.54,-3.99,-9.68,0
 211/ 158/ 6 (C),0,0,-23.54,-3.99,-9.68,0
 211/ 157/ 6 (C),0,0,21.18,-3.99,-6.4,0
 212/ 125/ 6 (C),67.66,6.54,9.69,-0.52,-12.28,7.94
 212/ 158/ 6 (C),52.54,6.54,9.69,-0.52,14.86,-10.37
 212/ 125/ 6 (C),67.66,6.54,9.69,-0.52,-12.28,7.94
 212/ 125/ 6 (C),67.66,6.54,9.69,-0.52,-12.28,7.94
 212/ 125/ 6 (C),67.66,6.54,9.69,-0.52,-12.28,7.94
 212/ 125/ 6 (C),67.66,6.54,9.69,-0.52,-12.28,7.94
 212/ 125/ 6 (C),67.66,6.54,9.69,-0.52,-12.28,7.94
 212/ 125/ 6 (C),67.66,6.54,9.69,-0.52,-12.28,7.94
 212/ 158/ 6 (C),52.54,6.54,9.69,-0.52,14.86,-10.37
 212/ 125/ 6 (C),67.66,6.54,9.69,-0.52,-12.28,7.94
 212/ 125/ 6 (C),67.66,6.54,9.69,-0.52,-12.28,7.94
 212/ 158/ 6 (C),52.54,6.54,9.69,-0.52,14.86,-10.37
 213/ 156/ 6 (C),0,0,45.99,2.61,-48.06,0
 213/ 156/ 6 (C),0,0,45.99,2.61,-48.06,0
 213/ 156/ 6 (C),0,0,45.99,2.61,-48.06,0
 213/ 156/ 6 (C),0,0,45.99,2.61,-48.06,0
 213/ 156/ 6 (C),0,0,45.99,2.61,-48.06,0
 213/ 157/ 6 (C),0,0,-29.97,2.61,-17.24,0
 213/ 156/ 6 (C),0,0,45.99,2.61,-48.06,0
 213/ 156/ 6 (C),0,0,45.99,2.61,-48.06,0
 213/ 157/ 6 (C),0,0,-29.97,2.61,-17.24,0
 213/ 156/ 6 (C),0,0,45.99,2.61,-48.06,0
 213/ 157/ 6 (C),0,0,-29.97,2.61,-17.24,0
 213/ 156/ 6 (C),0,0,45.99,2.61,-48.06,0
 214/ 124/ 6 (C),128.76,19.69,4.42,-0.52,-6.3,25.11
 214/ 157/ 6 (C),113.64,19.69,4.42,-0.52,6.08,-30.01
 214/ 124/ 6 (C),128.76,19.69,4.42,-0.52,-6.3,25.11
 214/ 124/ 6 (C),128.76,19.69,4.42,-0.52,-6.3,25.11
 214/ 124/ 6 (C),128.76,19.69,4.42,-0.52,-6.3,25.11
 214/ 124/ 6 (C),128.76,19.69,4.42,-0.52,-6.3,25.11
 214/ 124/ 6 (C),128.76,19.69,4.42,-0.52,-6.3,25.11
 214/ 124/ 6 (C),128.76,19.69,4.42,-0.52,-6.3,25.11
 214/ 157/ 6 (C),113.64,19.69,4.42,-0.52,6.08,-30.01
 214/ 124/ 6 (C),128.76,19.69,4.42,-0.52,-6.3,25.11
 214/ 124/ 6 (C),128.76,19.69,4.42,-0.52,-6.3,25.11
 214/ 157/ 6 (C),113.64,19.69,4.42,-0.52,6.08,-30.01
 215/ 155/ 6 (C),0,0,6.86,0.81,32.74,0
 215/ 155/ 6 (C),0,0,6.86,0.81,32.74,0
 215/ 155/ 6 (C),0,0,6.86,0.81,32.74,0
 215/ 155/ 6 (C),0,0,6.86,0.81,32.74,0
 215/ 155/ 6 (C),0,0,6.86,0.81,32.74,0
 215/ 156/ 6 (C),0,0,-64.32,0.81,-73.57,0
 215/ 155/ 6 (C),0,0,6.86,0.81,32.74,0
 215/ 155/ 6 (C),0,0,6.86,0.81,32.74,0
 215/ 155/ 6 (C),0,0,6.86,0.81,32.74,0
 215/ 156/ 6 (C),0,0,-64.32,0.81,-73.57,0
 215/ 156/ 6 (C),0,0,-64.32,0.81,-73.57,0
 215/ 155/ 6 (C),0,0,6.86,0.81,32.74,0
 216/ 123/ 6 (C),177.55,12.7,14.91,-0.52,-19.86,15.93
 216/ 156/ 6 (C),162.43,12.7,14.91,-0.52,21.88,-19.63
 216/ 123/ 6 (C),177.55,12.7,14.91,-0.52,-19.86,15.93
 216/ 123/ 6 (C),177.55,12.7,14.91,-0.52,-19.86,15.93
 216/ 123/ 6 (C),177.55,12.7,14.91,-0.52,-19.86,15.93
 216/ 123/ 6 (C),177.55,12.7,14.91,-0.52,-19.86,15.93
 216/ 123/ 6 (C),177.55,12.7,14.91,-0.52,-19.86,15.93
 216/ 123/ 6 (C),177.55,12.7,14.91,-0.52,-19.86,15.93
 216/ 156/ 6 (C),162.43,12.7,14.91,-0.52,21.88,-19.63
 216/ 123/ 6 (C),177.55,12.7,14.91,-0.52,-19.86,15.93
 216/ 123/ 6 (C),177.55,12.7,14.91,-0.52,-19.86,15.93
 216/ 156/ 6 (C),162.43,12.7,14.91,-0.52,21.88,-19.63
 217/ 154/ 6 (C),0,0,61.08,1.3,-55.38,0
 217/ 154/ 6 (C),0,0,61.08,1.3,-55.38,0
 217/ 154/ 6 (C),0,0,61.08,1.3,-55.38,0
 217/ 154/ 6 (C),0,0,61.08,1.3,-55.38,0
 217/ 154/ 6 (C),0,0,61.08,1.3,-55.38,0
 217/ 155/ 6 (C),0,0,-9.31,1.3,39.75,0
 217/ 154/ 6 (C),0,0,61.08,1.3,-55.38,0
 217/ 154/ 6 (C),0,0,61.08,1.3,-55.38,0
 217/ 155/ 6 (C),0,0,-9.31,1.3,39.75,0
 217/ 154/ 6 (C),0,0,61.08,1.3,-55.38,0
 217/ 155/ 6 (C),0,0,-9.31,1.3,39.75,0
 217/ 154/ 6 (C),0,0,61.08,1.3,-55.38,0
 218/ 122/ 6 (C),87.42,12.7,0.63,-0.52,-0.09,15.95
 218/ 155/ 6 (C),72.3,12.7,0.63,-0.52,1.66,-19.62
 218/ 122/ 6 (C),87.42,12.7,0.63,-0.52,-0.09,15.95
 218/ 122/ 6 (C),87.42,12.7,0.63,-0.52,-0.09,15.95
 218/ 122/ 6 (C),87.42,12.7,0.63,-0.52,-0.09,15.95
 218/ 122/ 6 (C),87.42,12.7,0.63,-0.52,-0.09,15.95
 218/ 122/ 6 (C),87.42,12.7,0.63,-0.52,-0.09,15.95
 218/ 122/ 6 (C),87.42,12.7,0.63,-0.52,-0.09,15.95
 218/ 155/ 6 (C),72.3,12.7,0.63,-0.52,1.66,-19.62
 218/ 122/ 6 (C),87.42,12.7,0.63,-0.52,-0.09,15.95
 218/ 122/ 6 (C),87.42,12.7,0.63,-0.52,-0.09,15.95
 218/ 155/ 6 (C),72.3,12.7,0.63,-0.52,1.66,-19.62
 219/ 121/ 6 (C),110.53,11.2,-36.58,-0.52,46.2,14.16
 219/ 154/ 6 (C),95.41,11.2,-36.58,-0.52,-56.22,-17.21
 219/ 121/ 6 (C),110.53,11.2,-36.58,-0.52,46.2,14.16
 219/ 121/ 6 (C),110.53,11.2,-36.58,-0.52,46.2,14.16
 219/ 121/ 6 (C),110.53,11.2,-36.58,-0.52,46.2,14.16
 219/ 121/ 6 (C),110.53,11.2,-36.58,-0.52,46.2,14.16
 219/ 121/ 6 (C),110.53,11.2,-36.58,-0.52,46.2,14.16
 219/ 121/ 6 (C),110.53,11.2,-36.58,-0.52,46.2,14.16
 219/ 121/ 6 (C),110.53,11.2,-36.58,-0.52,46.2,14.16
 219/ 154/ 6 (C),95.41,11.2,-36.58,-0.52,-56.22,-17.21
 219/ 121/ 6 (C),110.53,11.2,-36.58,-0.52,46.2,14.16
 219/ 154/ 6 (C),95.41,11.2,-36.58,-0.52,-56.22,-17.21
 220/ 152/ 6 (C),0,0,-40.46,0.32,138.83,0
 220/ 152/ 6 (C),0,0,-40.46,0.32,138.83,0
 220/ 152/ 6 (C),0,0,-40.46,0.32,138.83,0
 220/ 152/ 6 (C),0,0,-40.46,0.32,138.83,0
 220/ 152/ 6 (C),0,0,-40.46,0.32,138.83,0
 220/ 153/ 6 (C),0,0,-119.15,0.32,-162.44,0
 220/ 152/ 6 (C),0,0,-40.46,0.32,138.83,0
 220/ 152/ 6 (C),0,0,-40.46,0.32,138.83,0
 220/ 152/ 6 (C),0,0,-40.46,0.32,138.83,0
 220/ 153/ 6 (C),0,0,-119.15,0.32,-162.44,0
 220/ 153/ 6 (C),0,0,-119.15,0.32,-162.44,0
 220/ 152/ 6 (C),0,0,-40.46,0.32,138.83,0
 221/ 145/ 6 (C),0,0,23.4,1.53,-0.12,0
 221/ 145/ 6 (C),0,0,23.4,1.53,-0.12,0
 221/ 145/ 6 (C),0,0,23.4,1.53,-0.12,0
 221/ 145/ 6 (C),0,0,23.4,1.53,-0.12,0
 221/ 145/ 6 (C),0,0,23.4,1.53,-0.12,0
 221/ 153/ 6 (C),0,0,-46.99,1.53,-41.68,0
 221/ 145/ 6 (C),0,0,23.4,1.53,-0.12,0
 221/ 145/ 6 (C),0,0,23.4,1.53,-0.12,0
 221/ 145/ 6 (C),0,0,23.4,1.53,-0.12,0
 221/ 153/ 6 (C),0,0,-46.99,1.53,-41.68,0
 221/ 145/ 6 (C),0,0,23.4,1.53,-0.12,0
 221/ 153/ 6 (C),0,0,-46.99,1.53,-41.68,0
 222/ 120/ 6 (C),332.4,-13.64,53.65,-0.5,-76.7,-19.41
 222/ 153/ 6 (C),317.28,-13.64,53.65,-0.5,73.53,18.78
 222/ 120/ 6 (C),332.4,-13.64,53.65,-0.5,-76.7,-19.41
 222/ 120/ 6 (C),332.4,-13.64,53.65,-0.5,-76.7,-19.41
 222/ 120/ 6 (C),332.4,-13.64,53.65,-0.5,-76.7,-19.41
 222/ 120/ 6 (C),332.4,-13.64,53.65,-0.5,-76.7,-19.41
 222/ 120/ 6 (C),332.4,-13.64,53.65,-0.5,-76.7,-19.41
 222/ 120/ 6 (C),332.4,-13.64,53.65,-0.5,-76.7,-19.41
 222/ 153/ 6 (C),317.28,-13.64,53.65,-0.5,73.53,18.78
 222/ 120/ 6 (C),332.4,-13.64,53.65,-0.5,-76.7,-19.41
 222/ 153/ 6 (C),317.28,-13.64,53.65,-0.5,73.53,18.78
 222/ 120/ 6 (C),332.4,-13.64,53.65,-0.5,-76.7,-19.41
 223/ 151/ 6 (C),0,0,64.09,17.06,37.49,0
 223/ 151/ 6 (C),0,0,64.09,17.06,37.49,0
 223/ 151/ 6 (C),0,0,64.09,17.06,37.49,0
 223/ 151/ 6 (C),0,0,64.09,17.06,37.49,0
 223/ 151/ 6 (C),0,0,64.09,17.06,37.49,0
 223/ 152/ 6 (C),0,0,32.25,17.06,141.06,0
 223/ 151/ 6 (C),0,0,64.09,17.06,37.49,0
 223/ 151/ 6 (C),0,0,64.09,17.06,37.49,0
 223/ 152/ 6 (C),0,0,32.25,17.06,141.06,0
 223/ 151/ 6 (C),0,0,64.09,17.06,37.49,0
 223/ 152/ 6 (C),0,0,32.25,17.06,141.06,0
 223/ 151/ 6 (C),0,0,64.09,17.06,37.49,0
 224/ 143/ 6 (C),0,0,53.55,-0.01,-13.73,0
 224/ 143/ 6 (C),0,0,53.55,-0.01,-13.73,0
 224/ 143/ 6 (C),0,0,53.55,-0.01,-13.73,0
 224/ 143/ 6 (C),0,0,53.55,-0.01,-13.73,0
 224/ 143/ 6 (C),0,0,53.55,-0.01,-13.73,0
 224/ 152/ 6 (C),0,0,-56.34,-0.01,-18.64,0
 224/ 143/ 6 (C),0,0,53.55,-0.01,-13.73,0
 224/ 143/ 6 (C),0,0,53.55,-0.01,-13.73,0
 224/ 143/ 6 (C),0,0,53.55,-0.01,-13.73,0
 224/ 152/ 6 (C),0,0,-56.34,-0.01,-18.64,0
 224/ 143/ 6 (C),0,0,53.55,-0.01,-13.73,0
 224/ 152/ 6 (C),0,0,-56.34,-0.01,-18.64,0
 225/ 119/ 6 (C),24.26,-11.66,-0.63,-0.5,0.97,-16.67
 225/ 152/ 6 (C),9.14,-11.66,-0.63,-0.5,-0.79,15.99
 225/ 119/ 6 (C),24.26,-11.66,-0.63,-0.5,0.97,-16.67
 225/ 119/ 6 (C),24.26,-11.66,-0.63,-0.5,0.97,-16.67
 225/ 119/ 6 (C),24.26,-11.66,-0.63,-0.5,0.97,-16.67
 225/ 119/ 6 (C),24.26,-11.66,-0.63,-0.5,0.97,-16.67
 225/ 119/ 6 (C),24.26,-11.66,-0.63,-0.5,0.97,-16.67
 225/ 119/ 6 (C),24.26,-11.66,-0.63,-0.5,0.97,-16.67
 225/ 119/ 6 (C),24.26,-11.66,-0.63,-0.5,0.97,-16.67
 225/ 152/ 6 (C),9.14,-11.66,-0.63,-0.5,-0.79,15.99
 225/ 152/ 6 (C),9.14,-11.66,-0.63,-0.5,-0.79,15.99
 225/ 119/ 6 (C),24.26,-11.66,-0.63,-0.5,0.97,-16.67
 226/ 150/ 6 (C),0,0,165.46,-21,-215.98,0
 226/ 150/ 6 (C),0,0,165.46,-21,-215.98,0
 226/ 150/ 6 (C),0,0,165.46,-21,-215.98,0
 226/ 150/ 6 (C),0,0,165.46,-21,-215.98,0
 226/ 150/ 6 (C),0,0,165.46,-21,-215.98,0
 226/ 151/ 6 (C),0,0,140.65,-21,63.34,0
 226/ 150/ 6 (C),0,0,165.46,-21,-215.98,0
 226/ 150/ 6 (C),0,0,165.46,-21,-215.98,0
 226/ 151/ 6 (C),0,0,140.65,-21,63.34,0
 226/ 150/ 6 (C),0,0,165.46,-21,-215.98,0
 226/ 150/ 6 (C),0,0,165.46,-21,-215.98,0
 226/ 151/ 6 (C),0,0,140.65,-21,63.34,0
 227/ 142/ 6 (C),0,0,31.11,-25.85,56.59,0
 227/ 142/ 6 (C),0,0,31.11,-25.85,56.59,0
 227/ 142/ 6 (C),0,0,31.11,-25.85,56.59,0
 227/ 142/ 6 (C),0,0,31.11,-25.85,56.59,0
 227/ 142/ 6 (C),0,0,31.11,-25.85,56.59,0
 227/ 151/ 6 (C),0,0,-76.55,-25.85,-38.06,0
 227/ 142/ 6 (C),0,0,31.11,-25.85,56.59,0
 227/ 142/ 6 (C),0,0,31.11,-25.85,56.59,0
 227/ 142/ 6 (C),0,0,31.11,-25.85,56.59,0
 227/ 151/ 6 (C),0,0,-76.55,-25.85,-38.06,0
 227/ 151/ 6 (C),0,0,-76.55,-25.85,-38.06,0
 227/ 142/ 6 (C),0,0,31.11,-25.85,56.59,0
 228/ 149/ 6 (C),0,0,26.18,-32.2,-8.99,0
 228/ 149/ 6 (C),0,0,26.18,-32.2,-8.99,0
 228/ 149/ 6 (C),0,0,26.18,-32.2,-8.99,0
 228/ 149/ 6 (C),0,0,26.18,-32.2,-8.99,0
 228/ 149/ 6 (C),0,0,26.18,-32.2,-8.99,0
 228/ 150/ 6 (C),0,0,-8.45,-32.2,4.45,0
 228/ 149/ 6 (C),0,0,26.18,-32.2,-8.99,0
 228/ 149/ 6 (C),0,0,26.18,-32.2,-8.99,0
 228/ 150/ 6 (C),0,0,-8.45,-32.2,4.45,0
 228/ 149/ 6 (C),0,0,26.18,-32.2,-8.99,0
 228/ 150/ 6 (C),0,0,-8.45,-32.2,4.45,0
 228/ 149/ 6 (C),0,0,26.18,-32.2,-8.99,0
 229/ 117/ 6 (C),350.33,-5.72,-61.65,-0.5,87.69,-8.19
 229/ 150/ 6 (C),335.21,-5.72,-61.65,-0.5,-84.94,7.84
 229/ 117/ 6 (C),350.33,-5.72,-61.65,-0.5,87.69,-8.19
 229/ 117/ 6 (C),350.33,-5.72,-61.65,-0.5,87.69,-8.19
 229/ 117/ 6 (C),350.33,-5.72,-61.65,-0.5,87.69,-8.19
 229/ 117/ 6 (C),350.33,-5.72,-61.65,-0.5,87.69,-8.19
 229/ 117/ 6 (C),350.33,-5.72,-61.65,-0.5,87.69,-8.19
 229/ 117/ 6 (C),350.33,-5.72,-61.65,-0.5,87.69,-8.19
 229/ 117/ 6 (C),350.33,-5.72,-61.65,-0.5,87.69,-8.19
 229/ 150/ 6 (C),335.21,-5.72,-61.65,-0.5,-84.94,7.84
 229/ 150/ 6 (C),335.21,-5.72,-61.65,-0.5,-84.94,7.84
 229/ 117/ 6 (C),350.33,-5.72,-61.65,-0.5,87.69,-8.19
 230/ 148/ 6 (C),0,0,-77.13,7.14,15.26,0
 230/ 148/ 6 (C),0,0,-77.13,7.14,15.26,0
 230/ 148/ 6 (C),0,0,-77.13,7.14,15.26,0
 230/ 148/ 6 (C),0,0,-77.13,7.14,15.26,0
 230/ 148/ 6 (C),0,0,-77.13,7.14,15.26,0
 230/ 149/ 6 (C),0,0,-96.66,7.14,-88.89,0
 230/ 148/ 6 (C),0,0,-77.13,7.14,15.26,0
 230/ 148/ 6 (C),0,0,-77.13,7.14,15.26,0
 230/ 148/ 6 (C),0,0,-77.13,7.14,15.26,0
 230/ 149/ 6 (C),0,0,-96.66,7.14,-88.89,0
 230/ 148/ 6 (C),0,0,-77.13,7.14,15.26,0
 230/ 149/ 6 (C),0,0,-96.66,7.14,-88.89,0
 231/ 116/ 6 (C),303.96,0.64,19.79,-0.5,-27.77,0.9
 231/ 149/ 6 (C),288.84,0.64,19.79,-0.5,27.64,-0.89
 231/ 116/ 6 (C),303.96,0.64,19.79,-0.5,-27.77,0.9
 231/ 116/ 6 (C),303.96,0.64,19.79,-0.5,-27.77,0.9
 231/ 116/ 6 (C),303.96,0.64,19.79,-0.5,-27.77,0.9
 231/ 116/ 6 (C),303.96,0.64,19.79,-0.5,-27.77,0.9
 231/ 116/ 6 (C),303.96,0.64,19.79,-0.5,-27.77,0.9
 231/ 116/ 6 (C),303.96,0.64,19.79,-0.5,-27.77,0.9
 231/ 149/ 6 (C),288.84,0.64,19.79,-0.5,27.64,-0.89
 231/ 116/ 6 (C),303.96,0.64,19.79,-0.5,-27.77,0.9
 231/ 116/ 6 (C),303.96,0.64,19.79,-0.5,-27.77,0.9
 231/ 149/ 6 (C),288.84,0.64,19.79,-0.5,27.64,-0.89
 232/ 147/ 6 (C),0,0,-14.32,3.65,68.43,0
 232/ 147/ 6 (C),0,0,-14.32,3.65,68.43,0
 232/ 147/ 6 (C),0,0,-14.32,3.65,68.43,0
 232/ 147/ 6 (C),0,0,-14.32,3.65,68.43,0
 232/ 147/ 6 (C),0,0,-14.32,3.65,68.43,0
 232/ 148/ 6 (C),0,0,-50.9,3.65,-8.21,0
 232/ 147/ 6 (C),0,0,-14.32,3.65,68.43,0
 232/ 147/ 6 (C),0,0,-14.32,3.65,68.43,0
 232/ 147/ 6 (C),0,0,-14.32,3.65,68.43,0
 232/ 148/ 6 (C),0,0,-50.9,3.65,-8.21,0
 232/ 147/ 6 (C),0,0,-14.32,3.65,68.43,0
 232/ 148/ 6 (C),0,0,-50.9,3.65,-8.21,0
 233/ 139/ 6 (C),0,0,56.56,23.46,-33.7,0
 233/ 139/ 6 (C),0,0,56.56,23.46,-33.7,0
 233/ 139/ 6 (C),0,0,56.56,23.46,-33.7,0
 233/ 139/ 6 (C),0,0,56.56,23.46,-33.7,0
 233/ 139/ 6 (C),0,0,56.56,23.46,-33.7,0
 233/ 148/ 6 (C),0,0,-26.24,23.46,-3.49,0
 233/ 139/ 6 (C),0,0,56.56,23.46,-33.7,0
 233/ 139/ 6 (C),0,0,56.56,23.46,-33.7,0
 233/ 148/ 6 (C),0,0,-26.24,23.46,-3.49,0
 233/ 139/ 6 (C),0,0,56.56,23.46,-33.7,0
 233/ 139/ 6 (C),0,0,56.56,23.46,-33.7,0
 233/ 148/ 6 (C),0,0,-26.24,23.46,-3.49,0
 234/ 146/ 6 (C),0,0,111.46,-1.17,-120.41,0
 234/ 146/ 6 (C),0,0,111.46,-1.17,-120.41,0
 234/ 146/ 6 (C),0,0,111.46,-1.17,-120.41,0
 234/ 146/ 6 (C),0,0,111.46,-1.17,-120.41,0
 234/ 146/ 6 (C),0,0,111.46,-1.17,-120.41,0
 234/ 147/ 6 (C),0,0,66.57,-1.17,117.7,0
 234/ 146/ 6 (C),0,0,111.46,-1.17,-120.41,0
 234/ 146/ 6 (C),0,0,111.46,-1.17,-120.41,0
 234/ 147/ 6 (C),0,0,66.57,-1.17,117.7,0
 234/ 146/ 6 (C),0,0,111.46,-1.17,-120.41,0
 234/ 147/ 6 (C),0,0,66.57,-1.17,117.7,0
 234/ 146/ 6 (C),0,0,111.46,-1.17,-120.41,0
 235/ 134/ 6 (C),0,0,69.52,-0.24,-46.29,0
 235/ 134/ 6 (C),0,0,69.52,-0.24,-46.29,0
 235/ 134/ 6 (C),0,0,69.52,-0.24,-46.29,0
 235/ 134/ 6 (C),0,0,69.52,-0.24,-46.29,0
 235/ 134/ 6 (C),0,0,69.52,-0.24,-46.29,0
 235/ 147/ 6 (C),0,0,-75.13,-0.24,-58.43,0
 235/ 134/ 6 (C),0,0,69.52,-0.24,-46.29,0
 235/ 134/ 6 (C),0,0,69.52,-0.24,-46.29,0
 235/ 134/ 6 (C),0,0,69.52,-0.24,-46.29,0
 235/ 147/ 6 (C),0,0,-75.13,-0.24,-58.43,0
 235/ 134/ 6 (C),0,0,69.52,-0.24,-46.29,0
 235/ 147/ 6 (C),0,0,-75.13,-0.24,-58.43,0
 236/ 114/ 6 (C),36.11,-17.78,-17.24,-0.5,24.04,-25.39
 236/ 147/ 6 (C),20.99,-17.78,-17.24,-0.5,-24.22,24.39
 236/ 114/ 6 (C),36.11,-17.78,-17.24,-0.5,24.04,-25.39
 236/ 114/ 6 (C),36.11,-17.78,-17.24,-0.5,24.04,-25.39
 236/ 114/ 6 (C),36.11,-17.78,-17.24,-0.5,24.04,-25.39
 236/ 114/ 6 (C),36.11,-17.78,-17.24,-0.5,24.04,-25.39
 236/ 114/ 6 (C),36.11,-17.78,-17.24,-0.5,24.04,-25.39
 236/ 114/ 6 (C),36.11,-17.78,-17.24,-0.5,24.04,-25.39
 236/ 114/ 6 (C),36.11,-17.78,-17.24,-0.5,24.04,-25.39
 236/ 147/ 6 (C),20.99,-17.78,-17.24,-0.5,-24.22,24.39
 236/ 147/ 6 (C),20.99,-17.78,-17.24,-0.5,-24.22,24.39
 236/ 114/ 6 (C),36.11,-17.78,-17.24,-0.5,24.04,-25.39
 237/ 133/ 6 (C),0,0,43.28,0.63,-28.34,0
 237/ 133/ 6 (C),0,0,43.28,0.63,-28.34,0
 237/ 133/ 6 (C),0,0,43.28,0.63,-28.34,0
 237/ 133/ 6 (C),0,0,43.28,0.63,-28.34,0
 237/ 133/ 6 (C),0,0,43.28,0.63,-28.34,0
 237/ 146/ 6 (C),0,0,-45.85,0.63,-33.91,0
 237/ 133/ 6 (C),0,0,43.28,0.63,-28.34,0
 237/ 133/ 6 (C),0,0,43.28,0.63,-28.34,0
 237/ 133/ 6 (C),0,0,43.28,0.63,-28.34,0
 237/ 146/ 6 (C),0,0,-45.85,0.63,-33.91,0
 237/ 133/ 6 (C),0,0,43.28,0.63,-28.34,0
 237/ 146/ 6 (C),0,0,-45.85,0.63,-33.91,0
 238/ 113/ 6 (C),311.81,-11.5,-41.18,-0.5,58.8,-16.54
 238/ 146/ 6 (C),296.69,-11.5,-41.18,-0.5,-56.49,15.66
 238/ 113/ 6 (C),311.81,-11.5,-41.18,-0.5,58.8,-16.54
 238/ 113/ 6 (C),311.81,-11.5,-41.18,-0.5,58.8,-16.54
 238/ 113/ 6 (C),311.81,-11.5,-41.18,-0.5,58.8,-16.54
 238/ 113/ 6 (C),311.81,-11.5,-41.18,-0.5,58.8,-16.54
 238/ 113/ 6 (C),311.81,-11.5,-41.18,-0.5,58.8,-16.54
 238/ 113/ 6 (C),311.81,-11.5,-41.18,-0.5,58.8,-16.54
 238/ 113/ 6 (C),311.81,-11.5,-41.18,-0.5,58.8,-16.54
 238/ 146/ 6 (C),296.69,-11.5,-41.18,-0.5,-56.49,15.66
 238/ 146/ 6 (C),296.69,-11.5,-41.18,-0.5,-56.49,15.66
 238/ 113/ 6 (C),311.81,-11.5,-41.18,-0.5,58.8,-16.54
 239/ 144/ 6 (C),0,0,-46.18,-8.49,117.84,0
 239/ 144/ 6 (C),0,0,-46.18,-8.49,117.84,0
 239/ 144/ 6 (C),0,0,-46.18,-8.49,117.84,0
 239/ 144/ 6 (C),0,0,-46.18,-8.49,117.84,0
 239/ 144/ 6 (C),0,0,-46.18,-8.49,117.84,0
 239/ 145/ 6 (C),0,0,-139.1,-8.49,-152.76,0
 239/ 144/ 6 (C),0,0,-46.18,-8.49,117.84,0
 239/ 144/ 6 (C),0,0,-46.18,-8.49,117.84,0
 239/ 144/ 6 (C),0,0,-46.18,-8.49,117.84,0
 239/ 145/ 6 (C),0,0,-139.1,-8.49,-152.76,0
 239/ 145/ 6 (C),0,0,-139.1,-8.49,-152.76,0
 239/ 144/ 6 (C),0,0,-46.18,-8.49,117.84,0
 240/ 138/ 6 (C),0,0,9.1,8.61,5.03,0
 240/ 138/ 6 (C),0,0,9.1,8.61,5.03,0
 240/ 138/ 6 (C),0,0,9.1,8.61,5.03,0
 240/ 138/ 6 (C),0,0,9.1,8.61,5.03,0
 240/ 138/ 6 (C),0,0,9.1,8.61,5.03,0
 240/ 145/ 6 (C),0,0,-29.94,8.61,-20.5,0
 240/ 138/ 6 (C),0,0,9.1,8.61,5.03,0
 240/ 138/ 6 (C),0,0,9.1,8.61,5.03,0
 240/ 138/ 6 (C),0,0,9.1,8.61,5.03,0
 240/ 145/ 6 (C),0,0,-29.94,8.61,-20.5,0
 240/ 138/ 6 (C),0,0,9.1,8.61,5.03,0
 240/ 145/ 6 (C),0,0,-29.94,8.61,-20.5,0
 241/ 112/ 6 (C),379.75,-4.34,49.62,-0.5,-70.67,-6.18
 241/ 145/ 6 (C),364.63,-4.34,49.62,-0.5,68.27,5.98
